StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_DO,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_DO,Random ID,FL_16_DO
7/17/19 4:41,7/17/19 4:47,IP Address,49.206.113.104,100,328,TRUE,7/17/19 4:47,R_DouBfwQiId9L9fz,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,,,,,,,,,,,,,,,,,,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Agree,Strongly Disagree,"This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is hardworking.|This email is appropriate for the situation.|Jordan is sincere.|Jordan is friendly.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work with Jordan.|Jordan is highly motivated and committed to their work.",27569,TreatmentEmail
7/17/19 4:45,7/17/19 4:47,IP Address,73.139.49.55,100,121,TRUE,7/17/19 4:47,R_1mJI24q7QRw72cr,,,,,26.17829895,-80.27339935,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,41 - 50,High School/GED,Employed - Part Time,Southeastern United States,,,,,,,,,,,,,,,,,,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send externally (for example, to a client).|Jordan has a positive attitude.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is knowledgeable about their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This email is appropriate for the situation.|Jordan is sincere.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|I would like to work with Jordan.|Jordan is friendly.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",21620,TreatmentEmail
7/17/19 4:45,7/17/19 4:47,IP Address,75.107.60.35,100,118,TRUE,7/17/19 4:47,R_tGVl3eZe0T77m2R,,,,,36.00300598,-96.11060333,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,White,51-60,Some undergraduate college or post-secondary school,Employed - Part Time,Southeastern United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88138,BL_b7ALVqd7xfUPSC1
7/17/19 4:46,7/17/19 4:47,IP Address,50.239.137.8,100,51,TRUE,7/17/19 4:47,R_1KoIYnzMGMVcoo4,,,,,36.40280151,-97.86229706,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,22 - 30,Bachelor's Degree,Employed - Full Time,Southwestern United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84512,BL_b7ALVqd7xfUPSC1
7/17/19 4:45,7/17/19 4:47,IP Address,171.49.191.145,100,138,TRUE,7/17/19 4:47,R_OHAR9VELQ4RDnNf,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Master's Degree,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56797,BL_b7ALVqd7xfUPSC1
7/17/19 4:46,7/17/19 4:47,IP Address,103.114.211.6,100,90,TRUE,7/17/19 4:47,R_2YMvOeYCBn5MLQe,,,,,10.99099731,76.96670532,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Bachelor's Degree,Employed - Full Time,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Agree,Agree,Strongly Disagree,"This email is appropriate for the situation.|I would like to work on a project led by Jordan.|I would like to work with Jordan.|Jordan is knowledgeable about their work.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has a positive attitude.|Jordan is sincere.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",42151,TreatmentEmail
7/17/19 4:42,7/17/19 4:47,IP Address,49.207.186.198,100,309,TRUE,7/17/19 4:47,R_2uIpfqyEeWeO5zF,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,"This email is appropriate for the situation.|Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|I would like to work with Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|I would like to work on a project led by Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.",38592,TreatmentEmail
7/17/19 4:41,7/17/19 4:47,IP Address,117.196.5.26,100,385,TRUE,7/17/19 4:47,R_0O57tBASCP4DXu9,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78799,BL_b7ALVqd7xfUPSC1
7/17/19 4:46,7/17/19 4:47,IP Address,71.195.6.13,100,50,TRUE,7/17/19 4:47,R_2zzJ64tR74D24vW,,,,,45.19070435,-93.30210114,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,31 - 40,Some undergraduate college or post-secondary school,Employed - Full Time,Midwestern United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20328,BL_b7ALVqd7xfUPSC1
7/17/19 4:46,7/17/19 4:47,Survey Preview,,100,46,TRUE,7/17/19 4:47,R_4IAuRI2JZ9KzfnH,,,,,39.93400574,-75.16000366,preview,EN,I agree and want to continue the survey,She/hers,Bisexual,"Asian/Asian American,White",31 - 40,Master's Degree,"Employed - Full Time,Student",Northeastern United States,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"Jordan is friendly.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work with Jordan.|This email is appropriate for the situation.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|Jordan is knowledgeable about their work.|I would feel comfortable approaching Jordan with problems or challenges.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send externally (for example, to a client).|Jordan is sincere.|I would like to work on a project led by Jordan.|Jordan has a positive attitude.|Jordan has leadership qualities.",,,,,,,,,,,,,,,,,,10779,ControlEmail
7/17/19 4:40,7/17/19 4:47,IP Address,23.95.246.150,100,431,TRUE,7/17/19 4:47,R_a4d1d4YoodjNt3H,,,,,42.88639832,-78.87809753,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,White,22 - 30,Bachelor's Degree,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,"Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|I would like to work on a project led by Jordan.|I would like to work with Jordan.|This email is appropriate for the situation.|Jordan is friendly.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|Jordan is sincere.|I would feel comfortable approaching Jordan with problems or challenges.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has a positive attitude.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",88025,TreatmentEmail
7/17/19 4:46,7/17/19 4:47,IP Address,202.88.250.113,100,103,TRUE,7/17/19 4:47,R_6rmVfGNCpOhsiJ3,,,,,9.981903076,76.28448486,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,31 - 40,Master's Degree,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Strongly Disagree,"I would like to work on a project led by Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan has a positive attitude.|Jordan has leadership qualities.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is knowledgeable about their work.|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|This email is appropriate for the situation.|I would like to work with Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.",54867,TreatmentEmail
7/17/19 4:41,7/17/19 4:48,IP Address,71.126.166.68,100,365,TRUE,7/17/19 4:48,R_pgaTpLLChhvSTtv,,,,,38.8578949,-77.06020355,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,"Hispanic/Latino,White",31 - 40,Some graduate college,Employed - Full Time,Southeastern United States,Agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat disagree,Agree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,"This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|Jordan is knowledgeable about their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is appropriate for the situation.|Jordan is friendly.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send externally (for example, to a client).|I would like to work with Jordan.|Jordan has a positive attitude.|Jordan has leadership qualities.|Jordan is hardworking.|Jordan is sincere.|Jordan is highly motivated and committed to their work.",,,,,,,,,,,,,,,,,,37752,ControlEmail
7/17/19 4:45,7/17/19 4:48,IP Address,157.46.49.236,100,132,TRUE,7/17/19 4:48,R_27Uz2R2Pa7IQMBf,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,He/his,Decline to state,Asian/Asian American,51-60,Master's Degree,Employed - Part Time,Not located in United States,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Disagree,Disagree,Neither agree nor disagree,Somewhat agree,Disagree,Neither agree nor disagree,"This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has leadership qualities.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|Jordan is friendly.|I would like to work with Jordan.|Jordan is sincere.|This email is appropriate for the situation.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|Jordan is highly motivated and committed to their work.|Jordan has a positive attitude.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.",,,,,,,,,,,,,,,,,,54825,ControlEmail
