StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_DO,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_DO,Random ID,FL_16_DO
2019-07-17 04:44:41,2019-07-17 04:45:46,IP Address,122.164.217.69,100,65,True,2019-07-17 04:45:47,R_2w7Fjrfv24Qgjxg,,,,,9.981903076171875,76.28448486328125,anonymous,EN,I agree and want to continue the survey,Not listed,Heterosexual,"Asian/Asian American,Middle Eastern/Southwest Asian",22 - 30,Master's Degree,Employed - Full Time,Midwestern United States,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,"This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|This email is appropriate for the situation.|This email is acceptable to send externally (for example, to a client).|I would like to work with Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is knowledgeable about their work.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.|Jordan has a positive attitude.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is friendly.",,,,,,,,,,,,,,,,,,32266,ControlEmail
2019-07-17 04:42:05,2019-07-17 04:45:47,IP Address,49.206.113.104,100,222,True,2019-07-17 04:45:48,R_308XsKqVQyeRFQw,,,,,13.0843048095703125,80.280487060546875,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Asian/Asian American,22 - 30,Master's Degree,Employed - Part Time,Not located in United States,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Strongly Disagree,"Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|Jordan has a positive attitude.|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to Jordan's peers at the same organizational level.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is sincere.|I would like to work with Jordan.|Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This email is appropriate for the situation.",,,,,,,,,,,,,,,,,,97470,ControlEmail
2019-07-17 04:45:04,2019-07-17 04:45:49,IP Address,103.114.211.13,100,45,True,2019-07-17 04:45:50,R_3RxPJ0iMsGTkqX5,,,,,10.990997314453125,76.966705322265625,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,White,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Disagree,Agree,Disagree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Neither agree nor disagree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is hardworking.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|Jordan has leadership qualities.|I would like to work on a project led by Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is sincere.|This email is appropriate for the situation.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.",,,,,,,,,,,,,,,,,,78160,ControlEmail
2019-07-17 04:45:06,2019-07-17 04:45:51,IP Address,207.188.176.127,100,45,True,2019-07-17 04:45:52,R_eD32FpxAASXr6G5,,,,,47.6092071533203125,-122.3314056396484375,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Master's Degree,Employed - Full Time,Southwestern United States,,,,,,,,,,,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,"I would like to work with Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is sincere.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|I would feel comfortable approaching Jordan with problems or challenges.|This email is appropriate for the situation.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.",70819,TreatmentEmail
2019-07-17 04:41:38,2019-07-17 04:45:58,IP Address,157.46.52.162,100,259,True,2019-07-17 04:45:58,R_3jUawvFSNJiGgTs,,,,,13.0843048095703125,80.280487060546875,anonymous,EN,I agree and want to continue the survey,He/his,Orientation not listed,Asian/Asian American,22 - 30,Master's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,"This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|Jordan is friendly.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send externally (for example, to a client).|I would like to work with Jordan.|Jordan is sincere.|This email is appropriate for the situation.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.",50830,TreatmentEmail
2019-07-17 04:41:37,2019-07-17 04:46:09,IP Address,198.228.170.230,100,272,True,2019-07-17 04:46:10,R_3OfDuHO7tyzzkEP,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,I agree and want to continue the survey,She/hers,Bisexual,White,22 - 30,Bachelor's Degree,Employed - Full Time,Northeastern United States,Somewhat agree,Agree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,"This email is appropriate for the situation.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work with Jordan.|Jordan has a positive attitude.|Jordan is highly motivated and committed to their work.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|Jordan has leadership qualities.|I would like to work on a project led by Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is knowledgeable about their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is friendly.|Jordan is sincere.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.",,,,,,,,,,,,,,,,,,68209,ControlEmail
2019-07-17 04:45:36,2019-07-17 04:46:10,IP Address,122.183.158.10,100,33,True,2019-07-17 04:46:10,R_2f71m3QrHHvmiQK,,,,,20,77,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Southeastern United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35142,BL_b7ALVqd7xfUPSC1
2019-07-17 04:41:31,2019-07-17 04:46:10,IP Address,50.239.137.10,100,279,True,2019-07-17 04:46:11,R_UShE8BConiG6roR,,,,,36.402801513671875,-97.86229705810546875,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,22 - 30,Bachelor's Degree,Employed - Full Time,Southwestern United States,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Agree,Strongly Disagree,"This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is highly motivated and committed to their work.|This email is appropriate for the situation.|I would like to work on a project led by Jordan.|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is knowledgeable about their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has a positive attitude.|Jordan is sincere.|I would like to work with Jordan.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has leadership qualities.",,,,,,,,,,,,,,,,,,10310,ControlEmail
2019-07-17 04:40:54,2019-07-17 04:46:15,IP Address,74.82.60.175,100,321,True,2019-07-17 04:46:15,R_2sTEiibkoG5PnUK,,,,,37.5625,-122.000396728515625,anonymous,EN,I agree and want to continue the survey,He/his,Decline to state,African-American/Black,22 - 30,Some undergraduate college or post-secondary school,Employed - Part Time,Northeastern United States,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Strongly Disagree,"Jordan is knowledgeable about their work.|This email is appropriate for the situation.|I would like to work with Jordan.|Jordan is hardworking.|This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has a positive attitude.|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,85383,ControlEmail
2019-07-17 04:44:26,2019-07-17 04:46:16,IP Address,79.119.47.84,100,110,True,2019-07-17 04:46:17,R_2R1zPq6GIwFo1xz,,,,,47.045806884765625,21.918304443359375,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,41 - 50,Some undergraduate college or post-secondary school,Employed - Part Time,Not located in United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40345,BL_b7ALVqd7xfUPSC1
2019-07-17 04:44:17,2019-07-17 04:46:16,IP Address,75.131.9.235,100,118,True,2019-07-17 04:46:17,R_1dfSWfRum9qg30m,,,,,33.5637054443359375,-84.2111968994140625,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,41 - 50,Master's Degree,Employed - Full Time,Southeastern United States,,,,,,,,,,,,,,,,,,Agree,Strongly agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly agree,Agree,Agree,Agree,Strongly Disagree,"Jordan is friendly.|I would like to work on a project led by Jordan.|Jordan is highly motivated and committed to their work.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is appropriate for the situation.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work with Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has leadership qualities.",81370,TreatmentEmail
2019-07-17 04:40:34,2019-07-17 04:46:22,IP Address,157.50.235.226,100,347,True,2019-07-17 04:46:22,R_1jxGrCNatRDrX9T,,,,,13.0843048095703125,80.280487060546875,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,Agree,Somewhat agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|Jordan is hardworking.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|I would like to work on a project led by Jordan.|Jordan is highly motivated and committed to their work.|This email is appropriate for the situation.|Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has a positive attitude.",,,,,,,,,,,,,,,,,,67545,ControlEmail
